Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVento;Nebulosidade;
82696;04/12/2009;0000;21.8;20.8;91;947.9;14;1.6;9;
82696;04/12/2009;1200;25;24.8;99;947.7;14;0.3;7;
82696;04/12/2009;1800;28;21.2;54;944.9;14;3.4;6;
82696;05/12/2009;0000;21.8;20.8;91;946.9;14;1.6;9;
82696;05/12/2009;1200;26;21.4;67;947.9;14;3.5;9;
82696;05/12/2009;1800;27.6;21.4;58;945.2;14;3.4;7;
82696;06/12/2009;0000;22.2;20.6;86;947.7;14;1.7;9;
82696;06/12/2009;1200;25.4;21.6;72;948.6;14;0.3;8;
82696;06/12/2009;1800;28.2;21.4;55;944.9;9;1.6;7;
82696;07/12/2009;0000;22;21;92;948.2;14;1.6;9;
82696;07/12/2009;1200;22.6;22;93;948.5;14;1.6;9;
82696;07/12/2009;1800;28.4;23.6;67;945.6;14;1.6;7;
82696;08/12/2009;0000;21.8;20.6;89;948.1;14;0.3;9;
82696;08/12/2009;1200;23.2;20;74;948.7;14;1.6;9;
82696;08/12/2009;1800;28;20.2;48;946;14;5.5;7;
82696;09/12/2009;0000;21;20.6;96;947.7;14;1.6;5;
82696;09/12/2009;1200;24.4;20.8;73;948.7;14;3.4;7;
82696;09/12/2009;1800;29.2;20.8;48;946.2;9;1.6;5;
82696;10/12/2009;0000;21.4;19.6;84;948.6;14;0.3;0;
82696;10/12/2009;1200;24.6;21.4;75;948.4;14;1.7;8;
82696;10/12/2009;1800;29.4;20.8;46;945.7;14;2;4;
82696;11/12/2009;0000;22.6;21;86;948.4;14;3.4;9;
82696;11/12/2009;1200;24;21.2;79;948.7;14;1.6;9;
82696;11/12/2009;1800;29.6;21.6;49;945.6;14;4;5;
82696;12/12/2009;0000;21.4;19.8;86;948.1;14;1.7;0;
82696;12/12/2009;1200;23.6;20.6;76;949.2;14;3.5;9;
82696;12/12/2009;1800;28;20.8;52;946;14;3.4;7;
82696;13/12/2009;0000;21.8;20.8;91;947.6;14;1.6;7;
82696;13/12/2009;1200;25.2;21;68;948.3;14;0.3;7;
82696;13/12/2009;1800;29.4;22;52;944.5;9;1.6;7;
82696;14/12/2009;0000;22;21;92;946.4;5;1.7;8;
82696;14/12/2009;1200;25;21.4;74;947.7;14;1.7;8;
82696;14/12/2009;1800;28.6;21;52;945.1;9;1.6;7;
82696;15/12/2009;0000;21.6;20.6;92;948.1;9;3.4;8;
82696;15/12/2009;1200;23.6;20.8;77;948.2;14;3.4;7;
82696;15/12/2009;1800;29;20;44;944.4;9;5.5;5;
82696;16/12/2009;0000;22.6;20.6;82;947.5;14;3.4;9;
82696;16/12/2009;1200;24.8;21.4;74;948.2;9;3.4;8;
82696;16/12/2009;1800;27.8;21.2;56;945.6;9;5.5;7;
82696;17/12/2009;0000;22.2;21.2;90;948.1;14;3.1;9;
82696;17/12/2009;1200;24.2;21.8;81;948.2;14;3.4;8;
82696;17/12/2009;1800;28.2;21.2;54;945.9;14;5.5;7;
82696;18/12/2009;0000;22;21;92;948.7;14;1.6;8;
82696;18/12/2009;1200;22.4;21.2;90;948.6;9;0.3;9;
82696;18/12/2009;1800;26.4;21.4;64;946.7;14;1.6;7;
82696;19/12/2009;0000;22;21.2;93;950.3;14;1.6;9;
82696;19/12/2009;1200;24.2;21.6;79;949.1;14;1.6;10;
82696;19/12/2009;1800;27;21.8;63;947;14;1.6;7;
82696;20/12/2009;0000;22.4;21;88;949.1;14;1.6;8;
82696;20/12/2009;1200;25.6;20.6;63;950.3;14;1.6;7;
82696;20/12/2009;1800;29.4;21.6;50;946.5;9;3.4;6;
82696;21/12/2009;0000;22.4;21;88;949.5;14;3.5;9;
82696;21/12/2009;1200;24.6;21;72;949.5;14;1.6;8;
82696;21/12/2009;1800;27;21.4;61;947;14;1.6;10;
82696;22/12/2009;0000;22.6;20.2;79;950.3;14;1.6;0;
82696;22/12/2009;1200;22.6;21;85;950.4;16;1.6;10;
82696;22/12/2009;1800;24;22;85;948;9;0.3;9;
82696;23/12/2009;0000;20.4;20;97;950.4;14;1.6;8;
82696;23/12/2009;1200;24;21.8;84;950.9;14;1.6;9;
82696;23/12/2009;1800;28.8;24.2;68;947.1;14;1.6;8;
82696;24/12/2009;0000;22;21.4;95;950.3;14;1.7;9;
82696;24/12/2009;1200;24;21.4;81;949.3;14;1.6;8;
82696;24/12/2009;1800;28.8;21.8;54;946.4;14;0.3;8;
82696;25/12/2009;0000;22.6;21.6;90;948.7;14;1.6;9;
82696;25/12/2009;1200;24.8;22.2;80;949.1;14;1.6;9;
82696;25/12/2009;1800;28;22.4;61;946.8;9;3.5;7;
82696;26/12/2009;0000;22.6;21.8;93;947.6;14;1.6;10;
82696;26/12/2009;1200;23.2;22;89;948.7;0;0;9;
82696;26/12/2009;1800;28.8;21.8;54;945.2;5;0.3;8;
82696;27/12/2009;0000;22.8;22;93;949.2;5;1.6;9;
82696;27/12/2009;1200;24;22;85;948.5;14;1.6;10;
82696;27/12/2009;1800;28;22.2;60;945.2;14;3.4;8;
82696;28/12/2009;0000;22.6;21.6;90;947.4;5;0.3;8;
82696;28/12/2009;1200;25.8;21.4;68;947.6;9;1.6;7;
82696;28/12/2009;1800;28.8;22;55;944.9;14;3.4;7;
82696;29/12/2009;0000;22.8;21.8;91;947.5;14;1.6;9;
82696;29/12/2009;1200;24.4;21.4;77;946.9;14;3.4;7;
82696;29/12/2009;1800;30.4;21.4;45;943.9;14;4;6;
82696;30/12/2009;0000;22;20.8;90;948.1;9;1.6;8;
82696;30/12/2009;1200;25;20.8;70;947.6;9;1.6;7;
82696;30/12/2009;1800;29.2;22.4;57;945.6;9;2;7;
82696;31/12/2009;0000;22.4;21.2;90;947.4;14;1.6;8;
82696;31/12/2009;1200;26.2;21.2;63;947.3;0;0;7;
82696;31/12/2009;1800;31.6;22;44;944;14;3.4;7;
82696;01/01/2010;0000;23;21.4;88;947.9;14;1.6;7;
82696;01/01/2010;1200;24.2;21.6;79;949.1;0;0;8;
82696;01/01/2010;1800;23.4;21.8;87;944.6;14;1.6;8;
82696;02/01/2010;0000;22.2;21.4;92;947.5;9;1.6;10;
82696;02/01/2010;1200;23.4;21.6;86;948.1;14;1.6;10;
82696;02/01/2010;1800;27.8;22.4;63;945;14;3.4;7;
82696;03/01/2010;0000;22;20.8;90;947.9;14;1.6;10;
82696;03/01/2010;1200;22.4;21.4;92;948.6;14;1.6;9;
82696;03/01/2010;1800;22.6;21.6;90;946.8;14;1.6;10;
82696;04/01/2010;0000;22;21.2;93;948.5;14;1.7;10;
82696;04/01/2010;1200;21.8;21;92;949.1;14;1.6;10;
82696;04/01/2010;1800;26.8;21.4;61;947;14;3.5;8;
82696;05/01/2010;0000;21.8;20.6;89;949.3;14;1.6;8;
82696;05/01/2010;1200;24;21.4;81;948.7;14;1.7;8;
82696;05/01/2010;1800;28.2;21.8;57;945.8;14;4;5;
82696;06/01/2010;0000;21.8;20.6;89;947.6;14;1.6;8;
82696;06/01/2010;1200;23.2;22.4;93;947.7;14;1.6;9;
82696;06/01/2010;1800;27.6;23.6;71;945.4;14;3.5;7;
82696;07/01/2010;0000;21.6;20.4;90;937.6;14;1.6;0;
82696;07/01/2010;1200;24;21;78;947.4;9;1.6;8;
82696;07/01/2010;1800;28.4;21.6;55;945.2;14;4;8;
82696;08/01/2010;0000;22.6;21.4;89;947.7;14;3.4;7;
82696;08/01/2010;1200;24.4;21.8;80;948.3;14;3.5;9;
82696;08/01/2010;1800;25.4;24.2;91;945.8;14;3.5;9;
82696;09/01/2010;0000;22.2;21.8;95;948.6;14;1.6;9;
82696;09/01/2010;1200;23.4;21.4;84;948.4;14;1.6;10;
82696;09/01/2010;1800;23;22.2;94;945.4;14;1.7;10;
82696;10/01/2010;0000;21.4;21;96;947.1;14;1.6;7;
82696;10/01/2010;1200;22.6;21.6;90;948.5;14;1.6;10;
82696;10/01/2010;1800;24;21.8;84;945.6;14;3.5;8;
82696;11/01/2010;0000;21.8;21.2;94;948.3;14;1.6;7;
82696;11/01/2010;1200;22.6;21.4;89;948.1;14;0.3;10;
82696;11/01/2010;1800;26.6;22.2;69;945.7;9;1.6;7;
82696;12/01/2010;0000;22;21;92;948.3;14;3.4;9;
82696;12/01/2010;1200;23.2;21.2;83;948.5;14;3.5;10;
82696;12/01/2010;1800;27;21.8;63;946.8;9;1.6;9;
82696;13/01/2010;0000;21.6;20.2;88;948.7;14;1.7;0;
82696;13/01/2010;1200;23.6;20.6;76;950.1;14;3.5;9;
82696;13/01/2010;1800;28.4;21;52;946.6;14;5.5;5;
82696;14/01/2010;0000;22.6;21;86;948.7;14;3.4;8;
82696;14/01/2010;1200;24.4;21.4;77;949.9;9;1.6;9;
82696;14/01/2010;1800;28.6;21.2;53;947.2;14;4;5;
82696;15/01/2010;0000;22.2;21;89;949.5;14;0.3;8;
82696;15/01/2010;1200;24.2;23;90;950.3;14;1.6;8;
82696;15/01/2010;1800;28.2;24.8;75;948.8;14;4;7;
82696;16/01/2010;0000;22.6;21;85;950.5;14;1.7;0;
82696;16/01/2010;1200;22.2;21.8;95;950.3;14;1.6;10;
82696;16/01/2010;1800;27.6;23.4;70;947.6;14;1.6;8;
82696;17/01/2010;0000;22.4;22;96;950.3;14;1.6;10;
82696;17/01/2010;1200;22.2;22;97;949.8;14;1.7;10;
82696;17/01/2010;1800;21.4;21;96;948;14;1.6;10;
82696;18/01/2010;0000;20.2;19.8;95;950.5;14;1.6;10;
82696;18/01/2010;1200;23.6;21.6;83;949.8;14;3.4;8;
82696;18/01/2010;1800;26.4;22.2;70;947.2;9;5.5;9;
82696;19/01/2010;0000;22;21;92;949.1;14;3.4;10;
82696;19/01/2010;1200;24.4;22;82;947.8;0;0;7;
82696;19/01/2010;1800;28;23.4;67;945.2;14;3.4;8;
82696;20/01/2010;0000;21.8;21.4;95;949;0;0;10;
82696;20/01/2010;1200;23;21.4;88;948.8;0;0;8;
82696;20/01/2010;1800;23;22;92;946.1;14;0.3;8;
82696;21/01/2010;0000;22.4;22;96;948.1;14;1.6;10;
82696;21/01/2010;1200;24.4;22.4;85;949.4;14;3.5;9;
82696;21/01/2010;1800;25.6;24.6;90;946.8;14;3.5;7;
82696;22/01/2010;0000;22.4;21.6;93;948.5;14;1.7;9;
82696;22/01/2010;1200;23;21.6;89;948.5;14;1.6;9;
82696;22/01/2010;1800;27.4;22;62;946;14;2;7;
82696;23/01/2010;0000;22.2;21;89;947.9;5;1.6;10;
82696;23/01/2010;1200;23;21.4;88;947.9;14;1.6;10;
82696;23/01/2010;1800;26.8;21.6;63;945.4;9;1.6;7;
82696;24/01/2010;0000;21.6;21.4;98;947.1;14;1.6;10;
82696;24/01/2010;1200;23.2;21.8;88;947.9;14;1.6;9;
82696;24/01/2010;1800;28;21.8;57;944.8;5;3.4;5;
82696;25/01/2010;0000;21.8;20.6;89;947.1;5;0.3;0;
82696;25/01/2010;1200;23.2;20.4;77;947.5;5;3.6;8;
82696;25/01/2010;1800;29.4;22.2;53;944.9;14;6;2;
82696;26/01/2010;0000;22.8;21.6;90;947.1;14;3.4;10;
82696;26/01/2010;1200;24;22;85;947.6;14;1.6;10;
82696;26/01/2010;1800;28.2;23;64;944;9;2;5;
82696;27/01/2010;0000;22.8;22;93;946.5;14;1.6;10;
82696;27/01/2010;1200;23.4;22.4;92;947.5;14;1.6;10;
82696;27/01/2010;1800;25.8;22;72;944.4;9;5.5;8;
82696;28/01/2010;0000;22.8;21.6;90;946.7;14;3.4;10;
82696;28/01/2010;1200;24.4;23.4;92;947.8;14;2;8;
82696;28/01/2010;1800;27.8;24.2;75;944.7;14;5.5;7;
82696;29/01/2010;0000;22.6;21.4;89;947.2;14;1.6;10;
82696;29/01/2010;1200;24;22;85;947.3;14;3.5;10;
82696;29/01/2010;1800;27;22.6;68;946.9;14;0.3;8;
82696;30/01/2010;0000;22.4;21.6;93;947.5;14;3.4;10;
82696;30/01/2010;1200;23.4;23;97;947.7;14;1.6;9;
82696;30/01/2010;1800;27.6;24.2;75;945.5;9;1.2;7;
82696;31/01/2010;0000;22.4;21.4;92;948.1;14;1.6;10;
82696;31/01/2010;1200;22.4;22;96;947.6;14;3.4;10;
82696;31/01/2010;1800;22.8;20.8;84;936.3;14;5.5;8;
82696;01/02/2010;0000;22.2;21.4;92;949.4;14;1.6;10;
82696;01/02/2010;1200;23.2;22.2;91;948.6;14;3.4;8;
82696;01/02/2010;1800;25.4;22.4;78;948.2;14;3.6;7;
82696;02/02/2010;0000;22.6;21.2;87;950;14;3.4;7;
82696;02/02/2010;1200;23.8;22;85;949;14;1.6;7;
82696;02/02/2010;1800;26.6;22.4;70;946.9;5;1.8;7;
82696;03/02/2010;0000;22.4;21.6;93;949.6;14;1.6;8;
82696;03/02/2010;1200;23;22;92;949.4;9;3.4;9;
82696;03/02/2010;1800;28;22.2;60;946.5;14;4;8;
82696;04/02/2010;0000;22.8;21.8;91;948.1;14;1.6;8;
82696;04/02/2010;1200;23.4;22;89;949.2;14;1.6;9;
82696;04/02/2010;1800;28.4;22.4;60;945.6;14;5.5;7;
82696;05/02/2010;0000;22.8;22.6;98;947.9;14;3.4;7;
82696;05/02/2010;1200;23.8;22.2;87;948;14;3.4;8;
82696;05/02/2010;1800;29.4;22.6;55;945.7;14;4;7;
82696;06/02/2010;0000;22.8;22.4;96;947.6;14;3.6;8;
82696;06/02/2010;1200;23.6;22;86;948.6;14;1.6;10;
82696;06/02/2010;1800;27.8;21.6;59;946;14;1.7;10;
82696;07/02/2010;0000;22.4;21.4;92;947.8;14;3.4;7;
82696;07/02/2010;1200;24.2;22.4;85;947.6;14;1.6;8;
82696;07/02/2010;1800;28.8;23;61;944.4;9;1.7;7;
82696;08/02/2010;0000;23;22;92;946.9;14;3.4;8;
82696;08/02/2010;1200;24.2;22.6;87;947.3;14;3.4;8;
82696;08/02/2010;1800;29;22.8;59;944.4;9;5.5;8;
82696;09/02/2010;0000;23;22;92;946.4;14;1.6;10;
82696;09/02/2010;1200;23.4;22;89;947.1;14;1.6;10;
82696;09/02/2010;1800;28.8;23.6;64;943.6;14;4;5;
82696;10/02/2010;0000;23;22;92;946.4;14;1.6;10;
82696;10/02/2010;1200;23.2;21.8;88;946;14;3.4;9;
82696;10/02/2010;1800;27.4;21;56;943.4;14;1.6;8;
82696;11/02/2010;0000;22.8;19.6;74;945.1;14;0.3;10;
82696;11/02/2010;1200;23.4;22;89;945.9;9;1.6;9;
82696;11/02/2010;1800;28;22;58;943.4;9;3.4;5;
82696;12/02/2010;0000;22.8;21.8;91;947.1;9;3.4;8;
82696;12/02/2010;1200;25;21.8;77;947;9;1.6;7;
82696;12/02/2010;1800;25.4;22.6;79;945;5;4;9;
82696;13/02/2010;0000;22;21.6;97;947.6;14;2;9;
82696;13/02/2010;1200;24;21.2;79;949.4;14;1.6;7;
82696;13/02/2010;1800;26.2;23;75;945.8;14;0.3;8;
82696;14/02/2010;0000;23;21.4;88;948;14;3.4;9;
82696;14/02/2010;1200;23.4;22.6;94;947.8;14;1.6;10;
82696;14/02/2010;1800;27.6;23;68;945.4;14;3.4;7;
82696;15/02/2010;0000;22.8;22;93;947.9;9;5.5;10;
82696;15/02/2010;1200;23.2;22;89;947.7;14;1.6;9;
82696;15/02/2010;1800;25.6;22.4;75;947;14;0.3;9;
82696;16/02/2010;0000;22;21.2;93;947.8;14;0.3;9;
82696;16/02/2010;1200;23.4;22.6;94;948.1;9;0.3;9;
82696;16/02/2010;1800;25.6;21.6;69;946.3;9;1.6;9;
82696;17/02/2010;0000;22.4;21.8;95;947.9;9;0.4;8;
82696;17/02/2010;1200;22.6;22.2;95;949.4;14;3.4;10;
82696;17/02/2010;1800;26;22.6;75;946.2;14;1.6;8;
82696;18/02/2010;0000;22.4;21.6;93;948.3;9;0.3;7;
82696;18/02/2010;1200;23.8;21.8;84;948.6;14;3.4;8;
82696;18/02/2010;1800;26.6;23;74;946.8;14;1.6;8;
82696;19/02/2010;0000;22.2;21.8;95;950.6;14;2;10;
82696;19/02/2010;1200;23;22.2;94;949.3;14;2;9;
82696;19/02/2010;1800;28.8;22.4;57;946.7;14;5.5;7;
82696;20/02/2010;0000;23;22;92;949.7;14;3.4;8;
82696;20/02/2010;1200;24.4;23;89;948.8;14;1.6;8;
82696;20/02/2010;1800;28.2;21;52;945.4;9;1.6;5;
82696;21/02/2010;0000;22.4;20.4;84;947.5;14;3.4;7;
82696;21/02/2010;1200;24.2;22;82;947.8;14;3.4;8;
82696;21/02/2010;1800;29;22.4;57;945.8;14;5.5;7;
82696;22/02/2010;0000;22.8;21;85;947.5;14;1.6;7;
82696;22/02/2010;1200;26.2;22.8;74;947.9;14;3.4;7;
82696;22/02/2010;1800;27.2;23.4;73;945.1;14;4;7;
82696;23/02/2010;0000;23;22;92;947.6;14;1.6;8;
82696;23/02/2010;1200;24.6;22.4;82;948;9;1.6;7;
82696;23/02/2010;1800;24.6;22.6;83;945.1;14;2;8;
82696;24/02/2010;0000;23.4;22.6;94;947.4;14;3.4;10;
82696;24/02/2010;1200;26;23.2;79;949.2;14;3.4;7;
82696;24/02/2010;1800;29.4;23;57;945.2;9;2;8;
82696;25/02/2010;0000;23.8;22.8;92;947.6;14;3.6;9;
82696;25/02/2010;1200;23.8;22.8;92;947.9;9;1.6;8;
82696;25/02/2010;1800;28.4;22.6;61;945;9;3.4;7;
82696;26/02/2010;0000;23.2;22.4;93;947.1;14;1.6;9;
82696;26/02/2010;1200;25.8;22.4;74;947.5;9;0.3;8;
82696;26/02/2010;1800;30;23;56;945.5;5;1.6;7;
82696;27/02/2010;0000;23;22;92;947;14;2;7;
82696;27/02/2010;1200;24.4;22;82;948.3;14;3.5;8;
82696;27/02/2010;1800;29;22.4;57;945.8;14;5.5;7;
82696;28/02/2010;0000;23;22;92;949;9;3.4;9;
82696;28/02/2010;1200;25.4;22.4;78;948.8;9;3.4;7;
82696;28/02/2010;1800;30.6;23.7;57;946;5;5.5;5;
82696;01/03/2010;0000;22.6;21.6;90;947.9;9;3.4;5;
82696;01/03/2010;1200;25.4;21.8;73;949.3;4;4;7;
82696;01/03/2010;1800;30.8;22;47;945.6;14;3.4;7;
82696;02/03/2010;0000;22.4;21.6;93;948.1;14;1.6;8;
82696;02/03/2010;1200;24.8;21.8;77;949.3;14;3.4;8;
82696;02/03/2010;1800;31.4;22.2;46;945.6;9;5.5;6;
82696;03/03/2010;0000;22.4;21.2;90;948.4;9;3.4;7;
82696;03/03/2010;1200;25.6;21.8;71;948.9;14;4;7;
82696;03/03/2010;1800;31.6;23;49;945.6;14;3.4;5;
82696;04/03/2010;0000;23;21.6;89;947.7;14;3.5;7;
82696;04/03/2010;1200;26.6;22;68;948.3;14;4;7;
82696;04/03/2010;1800;32.6;22.2;40;944.9;14;2;4;
82696;05/03/2010;0000;23.2;22;89;947;14;1.6;2;
82696;05/03/2010;1200;24.4;21.4;77;948;14;1.7;7;
82696;05/03/2010;1800;29;21.6;52;944.8;14;3.4;6;
82696;06/03/2010;0000;23.4;21.8;87;946.4;14;4;8;
82696;06/03/2010;1200;26;22.2;73;946.6;14;4;8;
82696;06/03/2010;1800;31.8;22.8;46;943;14;5.5;5;
82696;07/03/2010;0000;23.8;22;85;946;14;3.4;8;
82696;07/03/2010;1200;27;22;65;947.6;14;3.4;8;
82696;07/03/2010;1800;31.4;22.2;46;943.1;9;5.5;5;
82696;08/03/2010;0000;23.4;22;89;947.4;14;1.6;9;
82696;08/03/2010;1200;26.6;22.8;73;948.6;14;1.6;7;
82696;08/03/2010;1800;30.4;22.4;50;946.4;9;2;7;
82696;09/03/2010;0000;23.4;22.2;91;947.9;9;1.6;7;
82696;09/03/2010;1200;26.2;22.6;72;948.5;14;1.6;8;
82696;09/03/2010;1800;31.8;21.8;41;944.8;14;2;5;
82696;10/03/2010;0000;23;21.6;89;947.6;9;1.6;7;
82696;10/03/2010;1200;25;21.2;72;948.1;14;2;7;
82696;10/03/2010;1800;32;21;37;943.5;0;0;5;
82696;11/03/2010;0000;23.2;22;89;946.1;14;1.6;8;
82696;11/03/2010;1200;25.8;22;72;947.6;18;0.3;7;
82696;11/03/2010;1800;32;23.2;48;943.9;9;5.5;5;
82696;12/03/2010;0000;23;21.8;91;945.6;9;3.4;7;
82696;12/03/2010;1200;26.4;22.4;71;947.9;14;3.4;7;
82696;12/03/2010;1800;31.2;23;50;944.9;9;2;7;
82696;13/03/2010;0000;23;22;92;947.3;9;1.6;7;
82696;13/03/2010;1200;26.4;24.2;83;949.4;14;3.4;7;
82696;13/03/2010;1800;30.6;27.2;78;946.6;9;2;5;
82696;14/03/2010;0000;23.4;21.8;87;948.6;5;3.4;7;
82696;14/03/2010;1200;25.8;22.8;77;950.1;14;3.4;8;
82696;14/03/2010;1800;30.4;22.8;52;947.6;5;5.5;7;
82696;15/03/2010;0000;22.6;21.4;89;949.5;5;3.5;8;
82696;15/03/2010;1200;25;22.4;81;949.7;14;1.6;10;
82696;15/03/2010;1800;30;22;51;945.8;14;3.5;7;
82696;16/03/2010;0000;23.2;21.6;86;948;14;1.7;10;
82696;16/03/2010;1200;26.4;23.4;78;949.1;14;1.6;7;
82696;16/03/2010;1800;28.8;23;61;945.8;9;5.5;8;
82696;17/03/2010;0000;22.6;20;78;948;5;3.5;0;
82696;17/03/2010;1200;25.2;21.6;72;948.3;14;3.4;9;
82696;17/03/2010;1800;28.8;22.6;58;945.7;14;3.5;8;
82696;18/03/2010;0000;22.4;21.8;95;948;14;1.7;8;
82696;18/03/2010;1200;25;22.2;80;948.9;14;1.6;8;
82696;18/03/2010;1800;30;23.2;57;946;14;4;5;
82696;19/03/2010;0000;23.6;22.2;88;948.6;14;3.4;2;
82696;19/03/2010;1200;26.4;23.6;79;950.1;14;1.6;9;
82696;19/03/2010;1800;24.2;21.4;78;947.8;14;1.6;9;
82696;20/03/2010;0000;23;22.4;96;948.9;14;1.7;6;
82696;20/03/2010;1200;25.6;23;79;948.6;14;1.6;7;
82696;20/03/2010;1800;25;22.4;81;945.3;5;0.3;9;
82696;21/03/2010;0000;23.4;22.4;92;948.2;5;1.6;7;
82696;21/03/2010;1200;26;22.4;74;948;9;0.3;7;
82696;21/03/2010;1800;27.8;22.4;63;945.1;9;1.6;9;
82696;22/03/2010;0000;23.8;22.8;92;947.9;14;1.6;7;
82696;22/03/2010;1200;25.6;23;79;949.2;14;5.5;4;
82696;22/03/2010;1800;29;22;54;945.3;14;5.5;2;
82696;23/03/2010;0000;23.4;22.2;91;947.9;14;6;2;
82696;23/03/2010;1200;26.2;21.8;67;949.4;14;3.4;7;
82696;23/03/2010;1800;29.6;22.4;54;944.9;18;3.5;7;
82696;24/03/2010;0000;22;20.8;90;946.8;14;1.6;0;
82696;24/03/2010;1200;24;22.2;87;948.3;14;1.6;9;
82696;24/03/2010;1800;29.6;22;51;944.5;14;0.3;7;
82696;25/03/2010;0000;23;21.4;88;946.5;14;1.6;5;
82696;25/03/2010;1200;23.8;23;93;948.1;18;0.3;7;
82696;25/03/2010;1800;25.4;22.4;78;948.5;18;;9;
82696;26/03/2010;0000;21.6;19.4;82;947.8;18;1.6;10;
82696;26/03/2010;1200;22.4;22;96;948.1;14;1.6;9;
82696;26/03/2010;1800;23;22.2;94;946.3;14;0.3;9;
82696;27/03/2010;0000;22.2;21.6;94;947.1;14;0.3;7;
82696;27/03/2010;1200;25;22.4;81;947.8;14;1.6;7;
82696;27/03/2010;1800;28.4;23;64;944.6;14;3.4;7;
82696;28/03/2010;0000;23;22.2;94;947.9;14;2;9;
82696;28/03/2010;1200;24.6;22.6;83;947.8;14;1.6;8;
82696;28/03/2010;1800;24;23;93;946.1;0;0;9;
82696;29/03/2010;0000;23;22.4;96;947.8;14;0.3;10;
82696;29/03/2010;1200;24.2;23;90;948.3;14;1.6;9;
82696;29/03/2010;1800;27.2;23.6;75;946;14;3.4;9;
82696;30/03/2010;0000;23.4;22.4;92;948.1;14;1.6;10;
82696;30/03/2010;1200;24.4;22.4;85;948.3;14;1.6;9;
82696;30/03/2010;1800;29.4;24.2;64;945;14;1.6;8;
82696;31/03/2010;0000;23.4;22.4;92;947.4;14;1.7;8;
82696;31/03/2010;1200;24.2;23.2;91;947.7;14;1.6;8;
82696;31/03/2010;1800;29.6;22;51;944.5;14;4;7;
82696;01/04/2010;0000;23.6;22.6;91;946;14;1.7;8;
82696;01/04/2010;1200;25.2;23.2;83;947;14;3.5;8;
82696;01/04/2010;1800;24;23;93;944;14;1.6;10;
82696;02/04/2010;0000;23;22.4;96;947;14;1.6;10;
82696;02/04/2010;1200;24.4;23.4;92;946.3;14;1.6;8;
82696;02/04/2010;1800;29.6;23;57;943.7;9;1.6;8;
82696;03/04/2010;0000;23.4;22.4;92;947;14;1.6;8;
82696;03/04/2010;1200;25;23.2;87;947.3;14;3.4;8;
82696;03/04/2010;1800;29;23;60;944.8;14;1.6;9;
82696;04/04/2010;0000;23.6;22.8;92;947.6;14;1.7;10;
82696;04/04/2010;1200;24.2;23;90;948.7;14;3.5;9;
82696;04/04/2010;1800;28;23;64;945.2;9;5.5;8;
82696;05/04/2010;0000;23.6;22.4;89;946.6;14;3.4;9;
82696;05/04/2010;1200;23.8;22.4;89;947.9;14;1.6;9;
82696;05/04/2010;1800;28.4;23.6;67;944.9;14;3.4;7;
82696;06/04/2010;0000;23.6;22.6;91;946.3;14;1.6;9;
82696;06/04/2010;1200;23.4;22.8;95;946.8;14;0.3;10;
82696;06/04/2010;1800;25.4;23.2;83;943.6;14;1.6;8;
82696;07/04/2010;0000;23;22.4;96;945.1;5;0.3;9;
82696;07/04/2010;1200;26;23;78;945.7;0;0;7;
82696;07/04/2010;1800;29;23;60;942.4;14;0.3;7;
82696;08/04/2010;0000;23.8;23;93;946.4;0;0;8;
82696;08/04/2010;1200;26.6;23.8;80;946.4;14;3.4;8;
82696;08/04/2010;1800;26.8;23.2;73;944;14;1.6;10;
82696;09/04/2010;0000;22.4;21.4;92;947.3;5;0.3;9;
82696;09/04/2010;1200;24.8;23.4;89;949.1;0;0;7;
82696;09/04/2010;1800;24.6;23.2;88;946.3;14;1.6;10;
82696;10/04/2010;0000;22.4;22;96;949;14;0.3;7;
82696;10/04/2010;1200;22.6;22;93;949.2;14;1.6;10;
82696;10/04/2010;1800;25.4;22.4;78;946;14;1.6;9;
82696;11/04/2010;0000;22.4;21.6;93;948.2;0;0;8;
82696;11/04/2010;1200;25.4;23;82;948.4;14;1.6;5;
82696;11/04/2010;1800;24.2;22.4;85;945.2;14;0.3;8;
82696;12/04/2010;0000;22.4;21.8;95;946.8;14;1.6;0;
82696;12/04/2010;1200;23.6;22;86;947.2;14;1.6;8;
82696;12/04/2010;1800;27.6;22.6;65;944;14;0.5;7;
82696;13/04/2010;0000;22.8;21.8;91;946.9;14;1.6;10;
82696;13/04/2010;1200;25.8;23;78;948.6;14;3.4;8;
82696;13/04/2010;1800;28.6;22.4;60;945.6;14;0.3;8;
82696;14/04/2010;0000;22.6;21.6;90;948.1;14;1.7;0;
82696;14/04/2010;1200;24.2;22;82;948.5;14;3.5;8;
82696;14/04/2010;1800;29.6;23.2;58;945.3;14;0.3;7;
82696;15/04/2010;0000;23.4;22.4;92;947.9;14;3.4;8;
82696;15/04/2010;1200;23.6;22.6;91;948.3;14;1.7;10;
82696;15/04/2010;1800;28.2;22.6;62;944.4;14;0.3;7;
82696;16/04/2010;0000;23.4;21.8;87;947.1;14;1.6;10;
82696;16/04/2010;1200;24.6;22.8;85;947.9;14;1.6;9;
82696;16/04/2010;1800;28.6;22;57;944.4;14;3.5;5;
82696;17/04/2010;0000;23;22;92;947.6;14;1.6;0;
82696;17/04/2010;1200;25;23.4;88;948.5;14;3.4;9;
